planttimestring,inst_rain,poa,poa_dw,total_rain,ambTemp,cloud_cover,modTemp,humidity,ws
2023-12-10 00:00:00,0.0,0.0,1.174,0.0,12.309,1.068,6.512,52.233,0.983
2023-12-10 00:15:00,0.0,0.0,1.031,0.0,12.099,1.068,6.396,52.004,1.714
2023-12-10 00:30:00,0.0,0.0,1.366,0.0,12.232,1.603,6.581,51.81,2.065
2023-12-10 00:45:00,0.0,0.0,1.586,0.0,11.832,2.072,6.978,53.693,3.242
2023-12-10 01:00:00,0.0,0.0,1.519,0.0,12.242,2.072,7.111,52.242,2.827
2023-12-10 01:15:00,0.0,0.0,1.271,0.0,12.335,2.072,7.075,52.292,2.769
2023-12-10 01:30:00,0.0,0.0,1.237,0.0,12.295,2.072,7.06,52.364,2.993
2023-12-10 01:45:00,0.0,0.0,1.116,0.0,12.071,2.071,7.109,53.902,2.815
2023-12-10 02:00:00,0.0,0.0,1.277,0.0,12.139,2.072,7.364,54.136,3.151
2023-12-10 02:15:00,0.0,0.0,1.008,0.0,11.894,1.738,7.489,55.382,3.074
2023-12-10 02:30:00,0.0,0.0,0.852,0.0,11.638,1.068,7.136,56.734,2.682
2023-12-10 02:45:00,0.0,0.0,1.06,0.0,11.743,1.068,7.108,56.953,2.932
2023-12-10 03:00:00,0.0,0.0,1.203,0.0,11.853,2.072,7.339,57.958,3.161
2023-12-10 03:15:00,0.0,0.0,0.948,0.0,11.648,1.402,7.424,61.478,2.874
2023-12-10 03:30:00,0.0,0.0,0.816,0.0,11.827,1.068,7.139,63.855,2.76
2023-12-10 03:45:00,0.0,0.0,0.777,0.0,11.61,1.067,6.688,66.593,2.635
2023-12-10 04:00:00,0.0,0.0,0.894,0.0,11.271,2.071,6.248,69.342,2.545
2023-12-10 04:15:00,0.0,0.0,0.815,0.0,11.109,2.071,5.881,72.02,2.697
2023-12-10 04:30:00,0.0,0.0,1.296,0.0,11.047,2.071,6.271,74.636,3.207
2023-12-10 04:45:00,0.0,0.0,1.302,0.0,11.018,2.071,6.663,75.952,3.269
2023-12-10 05:00:00,0.0,0.0,1.089,0.0,10.985,2.071,6.657,77.352,3.051
2023-12-10 05:15:00,0.0,0.0,1.164,0.0,11.096,2.071,6.723,77.807,3.04
2023-12-10 05:30:00,0.0,0.0,0.921,0.0,10.947,2.071,6.529,78.846,2.579
2023-12-10 05:45:00,0.0,0.0,0.733,0.0,10.727,2.071,6.092,79.739,2.225
2023-12-10 06:00:00,0.0,0.0,0.67,0.0,10.795,2.071,5.654,80.147,1.935
2023-12-10 06:15:00,0.0,0.0,0.794,0.0,10.369,2.071,5.63,80.695,2.013
2023-12-10 06:30:00,0.0,0.0,0.726,0.0,9.552,2.07,5.332,83.07,2.096
2023-12-10 06:45:00,0.0,0.0,1.149,0.0,9.527,2.07,5.447,84.273,2.509
2023-12-10 07:00:00,0.0,0.0,1.235,0.0,9.559,2.07,5.396,83.956,2.071
2023-12-10 07:15:00,0.0,3.51,2.121,0.0,9.45,2.071,5.192,84.911,2.007
2023-12-10 07:30:00,0.0,35.726,4.852,0.0,9.632,2.071,5.897,84.55,2.513
2023-12-10 07:45:00,0.0,97.941,7.835,0.0,9.848,2.541,7.015,84.174,2.321
2023-12-10 08:00:00,0.0,168.094,12.256,0.0,10.719,3.078,8.819,82.422,2.383
2023-12-10 08:15:00,0.0,237.886,22.98,0.0,12.076,3.616,11.409,79.666,1.943
2023-12-10 08:30:00,0.0,304.511,34.725,0.0,13.866,2.414,14.773,74.326,0.924
2023-12-10 08:45:00,0.0,367.371,45.015,0.0,15.681,1.077,18.101,68.393,0.954
2023-12-10 09:00:00,0.0,429.417,55.307,0.0,16.934,1.077,22.728,62.86,1.17
2023-12-10 09:15:00,0.0,486.811,66.489,0.0,17.961,1.077,25.943,57.055,1.585
2023-12-10 09:30:00,0.0,537.731,78.093,0.0,19.083,1.078,28.543,52.104,1.809
2023-12-10 09:45:00,0.0,588.45,90.627,0.0,20.134,1.078,31.227,48.187,1.777
2023-12-10 10:00:00,0.0,631.619,102.194,0.0,21.043,1.079,34.347,44.074,1.512
2023-12-10 10:15:00,0.0,668.311,112.576,0.0,21.756,1.079,37.098,39.957,1.6
2023-12-10 10:30:00,0.0,703.229,122.743,0.0,22.177,1.883,38.215,37.442,1.243
2023-12-10 10:45:00,0.0,729.32,130.457,0.0,23.037,2.085,41.13,36.153,0.925
2023-12-10 11:00:00,0.0,737.83,135.281,0.0,23.393,2.085,42.45,35.964,1.324
2023-12-10 11:15:00,0.0,750.385,140.346,0.0,23.9,2.085,44.172,30.371,1.973
2023-12-10 11:30:00,0.0,782.939,148.046,0.0,24.017,1.08,44.505,27.252,2.083
2023-12-10 11:45:00,0.0,804.436,154.753,0.0,24.653,0.367,46.183,23.524,2.587
2023-12-10 12:00:00,0.0,832.562,161.423,0.0,24.703,0.107,47.581,22.777,1.659
2023-12-10 12:15:00,0.0,827.098,161.987,0.0,25.243,0.237,49.117,23.188,1.744
2023-12-10 12:30:00,0.0,825.891,162.805,0.0,25.192,0.432,49.159,23.044,2.161
2023-12-10 12:45:00,0.0,823.63,163.299,0.0,25.678,1.483,48.038,19.618,1.863
2023-12-10 13:00:00,0.0,806.216,160.968,0.0,25.594,2.086,47.319,19.085,2.214
2023-12-10 13:15:00,0.0,776.859,156.755,0.0,26.177,2.086,46.429,20.401,2.867
2023-12-10 13:30:00,0.0,779.352,157.079,0.0,25.83,2.22,46.405,21.165,1.923
2023-12-10 13:45:00,0.0,722.207,145.815,0.0,26.682,2.622,47.213,20.185,2.318
2023-12-10 14:00:00,0.0,724.768,147.001,0.0,26.333,2.086,44.029,19.198,2.461
2023-12-10 14:15:00,0.0,675.4,138.154,0.0,26.986,2.086,44.99,17.98,2.005
2023-12-10 14:30:00,0.0,647.384,133.29,0.0,26.844,1.55,43.456,18.082,2.244
2023-12-10 14:45:00,0.0,611.847,126.735,0.0,26.85,1.081,41.14,17.02,3.293
2023-12-10 15:00:00,0.0,566.642,118.43,0.0,26.711,1.081,39.287,17.3,2.344
2023-12-10 15:15:00,0.0,522.975,110.024,0.0,27.009,1.081,38.735,15.883,3.305
2023-12-10 15:30:00,0.0,467.576,99.645,0.0,26.837,1.081,36.287,15.803,2.999
2023-12-10 15:45:00,0.0,414.383,89.234,0.0,26.693,1.08,34.543,15.589,3.257
2023-12-10 16:00:00,0.0,356.263,77.684,0.0,26.499,1.08,32.37,15.833,3.915
2023-12-10 16:15:00,0.0,300.456,65.57,0.0,26.296,0.236,30.496,15.96,3.43
2023-12-10 16:30:00,0.0,241.557,44.907,0.0,26.054,0.826,29.008,15.889,3.387
2023-12-10 16:45:00,0.0,179.056,23.678,0.0,25.688,2.955,27.129,16.462,3.318
2023-12-10 17:00:00,0.0,76.278,22.809,0.0,25.158,3.088,24.982,17.816,2.869
2023-12-10 17:15:00,0.0,48.344,12.491,0.0,24.467,1.614,22.739,18.769,2.443
2023-12-10 17:30:00,0.0,20.724,3.884,0.0,23.358,0.946,20.028,20.899,2.093
2023-12-10 17:45:00,0.0,0.507,0.363,0.0,21.867,0.1,17.141,23.452,2.315
2023-12-10 18:00:00,0.0,0.0,0.0,0.0,20.828,0.099,14.815,25.429,2.433
2023-12-10 18:15:00,0.0,0.0,0.002,0.0,19.682,0.098,13.566,27.961,2.732
2023-12-10 18:30:00,0.0,0.0,0.173,0.0,18.599,0.098,12.888,30.674,2.909
2023-12-10 18:45:00,0.0,0.0,0.559,0.0,18.247,0.098,12.001,31.597,2.865
2023-12-10 19:00:00,0.0,0.0,0.581,0.0,17.62,0.098,11.348,33.486,2.991
2023-12-10 19:15:00,0.0,0.0,0.755,0.0,17.13,0.097,10.847,34.76,2.873
2023-12-10 19:30:00,0.0,0.0,0.705,0.0,16.496,0.097,10.449,36.399,2.996
2023-12-10 19:45:00,0.0,0.0,1.082,0.0,16.149,0.097,10.14,37.623,2.916
2023-12-10 20:00:00,0.0,0.0,1.259,0.0,16.097,0.097,9.862,38.148,2.795
2023-12-10 20:15:00,0.0,0.0,1.239,0.0,15.972,0.097,9.75,38.981,2.936
2023-12-10 20:30:00,0.0,0.0,0.739,0.0,15.632,0.097,9.28,40.95,2.326
2023-12-10 20:45:00,0.0,0.0,0.871,0.0,15.31,0.097,9.22,42.456,2.793
2023-12-10 21:00:00,0.0,0.0,0.996,0.0,14.845,0.097,9.389,43.864,3.255
2023-12-10 21:15:00,0.0,0.0,1.269,0.0,15.052,0.097,9.7,43.454,3.5
2023-12-10 21:30:00,0.0,0.0,1.259,0.0,15.25,0.097,10.227,42.927,3.441
2023-12-10 21:45:00,0.0,0.0,0.895,0.0,14.921,0.097,9.879,43.82,3.267
2023-12-10 22:00:00,0.0,0.0,0.789,0.0,14.696,0.097,9.257,44.392,2.615
2023-12-10 22:15:00,0.0,0.0,0.704,0.0,14.312,0.097,8.649,46.162,2.714
2023-12-10 22:30:00,0.0,0.0,0.812,0.0,14.053,0.097,8.417,46.887,2.88
2023-12-10 22:45:00,0.0,0.0,0.871,0.0,13.881,0.162,8.366,47.973,2.768
2023-12-10 23:00:00,0.0,0.0,0.834,0.0,13.71,1.069,8.328,48.827,2.675
2023-12-10 23:15:00,0.0,0.0,0.892,0.0,13.461,1.069,8.289,50.212,2.611
2023-12-10 23:30:00,0.0,0.0,0.866,0.0,13.175,1.069,7.913,51.557,2.589
2023-12-10 23:45:00,0.0,0.0,0.714,0.0,12.701,1.068,7.393,53.362,2.512
2023-12-11 00:00:00,0.0,0.0,0.883,0.0,12.917,1.068,7.1,53.057,2.431
2023-12-11 00:15:00,0.0,0.0,1.002,0.0,12.538,1.068,6.996,54.902,2.206
2023-12-11 00:30:00,0.0,0.0,0.964,0.0,12.335,1.068,6.605,55.436,1.602
2023-12-11 00:45:00,0.0,0.0,0.768,0.0,11.707,1.068,6.331,57.936,1.439
2023-12-11 01:00:00,0.0,0.0,0.869,0.0,11.03,1.068,6.298,61.319,1.685
2023-12-11 01:15:00,0.0,0.0,1.091,0.0,11.129,2.004,6.189,61.892,1.769
2023-12-11 01:30:00,0.0,0.0,1.111,0.0,11.492,2.072,6.025,60.379,1.205
2023-12-11 01:45:00,0.0,0.0,1.135,0.0,11.235,2.071,5.809,60.904,0.847
2023-12-11 02:00:00,0.0,0.0,1.071,0.0,10.824,2.071,5.629,62.743,0.89
2023-12-11 02:15:00,0.0,0.0,1.174,0.0,10.146,2.071,5.502,65.613,1.236
2023-12-11 02:30:00,0.0,0.0,1.398,0.0,10.47,2.071,5.316,64.372,1.072
2023-12-11 02:45:00,0.0,0.0,1.189,0.0,10.191,2.071,5.209,65.161,1.002
2023-12-11 03:00:00,0.0,0.0,1.312,0.0,10.158,2.071,5.209,65.619,1.141
2023-12-11 03:15:00,0.0,0.0,1.359,0.0,10.036,2.071,5.257,66.276,1.289
2023-12-11 03:30:00,0.0,0.0,1.42,0.0,10.297,2.071,5.245,65.366,1.334
2023-12-11 03:45:00,0.0,0.0,1.342,0.0,10.11,2.071,5.194,65.98,1.279
2023-12-11 04:00:00,0.0,0.0,1.454,0.0,10.529,2.071,5.06,64.734,0.541
2023-12-11 04:15:00,0.0,0.0,1.122,0.0,11.17,2.07,4.703,61.751,0.563
2023-12-11 04:30:00,0.0,0.0,1.121,0.0,9.525,2.071,4.734,68.518,0.318
2023-12-11 04:45:00,0.0,0.0,1.239,0.0,9.021,2.07,4.898,71.44,1.097
2023-12-11 05:00:00,0.0,0.0,1.183,0.0,9.022,2.07,4.733,71.954,0.789
2023-12-11 05:15:00,0.0,0.0,1.21,0.0,9.008,2.07,4.598,71.834,0.0
2023-12-11 05:30:00,0.0,0.0,1.215,0.0,8.842,2.07,4.489,72.478,0.724
2023-12-11 05:45:00,0.0,0.0,1.303,0.0,9.298,2.07,4.319,70.65,0.186
2023-12-11 06:00:00,0.0,0.0,1.211,0.0,9.237,2.07,4.138,70.498,0.0
2023-12-11 06:15:00,0.0,0.0,1.233,0.0,8.713,3.007,4.188,73.097,0.424
2023-12-11 06:30:00,0.0,0.0,1.36,0.0,8.526,3.073,4.258,75.323,0.99
2023-12-11 06:45:00,0.0,0.0,1.214,0.0,8.812,3.073,4.116,73.879,0.506
2023-12-11 07:00:00,0.0,0.0,1.471,0.0,9.376,3.074,3.969,71.499,0.0
2023-12-11 07:15:00,0.0,3.338,2.223,0.0,9.179,3.073,3.904,72.34,0.383
2023-12-11 07:30:00,0.0,29.214,5.044,0.0,8.809,3.073,4.333,73.496,0.661
2023-12-11 07:45:00,0.0,85.105,8.759,0.0,8.882,3.075,5.628,74.72,0.827
2023-12-11 08:00:00,0.0,149.439,12.325,0.0,10.07,3.078,8.002,71.916,0.911
2023-12-11 08:15:00,0.0,213.284,22.661,0.0,11.77,3.549,11.638,67.459,1.101
2023-12-11 08:30:00,0.0,277.097,34.847,0.0,14.236,2.213,16.039,58.272,1.536
2023-12-11 08:45:00,0.0,338.019,45.036,0.0,16.555,1.076,20.525,48.643,1.453
2023-12-11 09:00:00,0.0,395.786,54.231,0.0,17.929,0.803,24.466,43.213,1.696
2023-12-11 09:15:00,0.0,455.4,65.466,0.0,18.852,1.077,28.068,41.164,1.727
2023-12-11 09:30:00,0.0,509.66,77.192,0.0,20.086,1.078,31.124,38.039,2.169
2023-12-11 09:45:00,0.0,559.914,89.331,0.0,20.897,1.078,33.786,35.172,2.285
2023-12-11 10:00:00,0.0,606.829,101.428,0.0,21.535,1.078,36.389,33.119,2.15
2023-12-11 10:15:00,0.0,649.528,112.924,0.0,22.133,1.079,38.504,30.967,2.378
2023-12-11 10:30:00,0.0,686.955,123.078,0.0,22.826,1.548,40.982,29.137,2.003
2023-12-11 10:45:00,0.0,718.896,131.903,0.0,23.738,2.084,43.287,25.463,2.08
2023-12-11 11:00:00,0.0,747.144,140.213,0.0,23.972,2.084,44.196,24.194,3.317
2023-12-11 11:15:00,0.0,777.851,148.658,0.0,24.702,1.951,44.801,22.474,3.488
2023-12-11 11:30:00,0.0,796.283,154.433,0.0,24.949,1.08,45.828,21.435,3.582
2023-12-11 11:45:00,0.0,813.374,159.654,0.0,25.427,0.367,46.88,20.806,3.605
2023-12-11 12:00:00,0.0,828.129,163.882,0.0,25.696,0.107,47.409,20.062,3.281
2023-12-11 12:15:00,0.0,834.046,166.166,0.0,26.331,0.172,47.699,19.013,3.688
2023-12-11 12:30:00,0.0,846.592,168.955,0.0,26.684,0.432,48.236,17.352,3.687
2023-12-11 12:45:00,0.0,840.17,167.978,0.0,26.562,1.282,48.742,16.993,3.416
2023-12-11 13:00:00,0.0,845.057,168.444,0.0,26.781,2.086,48.211,16.211,3.411
2023-12-11 13:15:00,0.0,835.697,166.121,0.0,26.995,1.885,48.64,15.201,2.751
2023-12-11 13:30:00,0.0,817.191,161.776,0.0,27.156,1.751,48.613,15.787,3.063
2023-12-11 13:45:00,0.0,792.558,156.514,0.0,26.985,2.086,47.207,16.001,2.74
2023-12-11 14:00:00,0.0,785.738,153.95,0.0,27.236,1.349,47.476,15.403,2.991
2023-12-11 14:15:00,0.0,759.178,148.196,0.0,27.455,1.082,46.507,13.677,3.365
2023-12-11 14:30:00,0.0,729.253,141.881,0.0,27.485,1.081,45.713,13.919,2.937
2023-12-11 14:45:00,0.0,682.814,132.884,0.0,27.532,1.082,44.537,14.005,2.223
2023-12-11 15:00:00,0.0,630.601,122.623,0.0,27.799,1.081,43.99,14.13,2.766
2023-12-11 15:15:00,0.0,578.481,113.464,0.0,27.827,1.081,41.993,13.964,3.427
2023-12-11 15:30:00,0.0,520.917,102.666,0.0,27.829,1.081,39.881,13.618,2.843
2023-12-11 15:45:00,0.0,459.511,90.777,0.0,27.809,1.081,37.41,13.572,2.775
2023-12-11 16:00:00,0.0,408.996,80.316,0.0,27.723,1.08,36.477,13.58,2.443
2023-12-11 16:15:00,0.0,343.647,66.881,0.0,27.463,0.302,33.869,13.154,2.732
2023-12-11 16:30:00,0.0,273.582,44.619,0.0,27.456,1.09,31.663,13.534,1.23
2023-12-11 16:45:00,0.0,211.598,23.278,0.0,27.157,3.089,29.327,14.372,1.776
2023-12-11 17:00:00,0.0,90.445,22.913,0.0,27.079,3.089,26.71,14.64,0.877
2023-12-11 17:15:00,0.0,61.568,12.287,0.0,26.878,1.815,23.713,15.092,0.0
2023-12-11 17:30:00,0.0,29.12,2.962,0.0,25.77,1.011,20.492,16.332,0.519
2023-12-11 17:45:00,0.0,0.661,0.026,0.0,23.281,0.101,17.349,21.569,1.997
2023-12-11 18:00:00,0.0,0.0,0.0,0.0,21.893,0.099,15.047,23.056,1.589
2023-12-11 18:15:00,0.0,0.0,0.0,0.0,21.403,0.098,13.711,24.86,2.269
2023-12-11 18:30:00,0.0,0.0,0.039,0.0,20.924,0.098,12.807,26.939,2.318
2023-12-11 18:45:00,0.0,0.0,0.564,0.0,20.664,0.098,12.261,27.913,2.707
2023-12-11 19:00:00,0.0,0.0,1.142,0.0,20.2,0.033,12.058,28.862,1.233
2023-12-11 19:15:00,0.0,0.0,0.521,0.0,19.198,0.007,11.506,30.662,1.738
2023-12-11 19:30:00,0.0,0.0,0.048,0.0,18.975,0.097,10.858,31.197,1.277
2023-12-11 19:45:00,0.0,0.0,0.255,0.0,17.859,0.097,10.151,33.231,1.157
2023-12-11 20:00:00,0.0,0.0,0.747,0.0,16.702,0.097,9.903,35.387,1.212
2023-12-11 20:15:00,0.0,0.0,0.958,0.0,15.499,0.097,9.752,40.305,0.517
2023-12-11 20:30:00,0.0,0.0,1.441,0.0,15.051,0.097,9.648,40.833,0.585
2023-12-11 20:45:00,0.0,0.0,1.095,0.0,15.093,0.097,9.358,40.37,0.529
2023-12-11 21:00:00,0.0,0.0,1.026,0.0,14.192,0.356,9.079,43.609,1.156
2023-12-11 21:15:00,0.0,0.0,1.206,0.0,14.347,1.069,8.82,42.763,1.171
2023-12-11 21:30:00,0.0,0.0,1.158,0.0,14.846,1.069,8.58,40.169,0.869
2023-12-11 21:45:00,0.0,0.0,1.096,0.0,13.822,1.069,8.386,43.804,0.345
2023-12-11 22:00:00,0.0,0.0,1.133,0.0,13.31,1.069,8.223,44.977,0.715
2023-12-11 22:15:00,0.0,0.0,1.423,0.0,13.436,1.069,8.034,44.543,1.277
2023-12-11 22:30:00,0.0,0.0,1.385,0.0,13.074,1.069,7.689,46.557,0.978
2023-12-11 22:45:00,0.0,0.0,0.977,0.0,12.695,1.069,7.5,47.049,0.661
2023-12-11 23:00:00,0.0,0.0,1.257,0.0,12.397,1.068,7.409,47.461,1.505
2023-12-11 23:15:00,0.0,0.0,1.388,0.0,12.61,1.068,7.27,47.008,1.429
2023-12-11 23:30:00,0.0,0.0,1.371,0.0,12.748,1.069,7.31,45.776,1.484
2023-12-11 23:45:00,0.0,0.0,1.088,0.0,12.484,1.537,7.188,46.385,1.208
2023-12-12 00:00:00,0.0,0.0,1.159,0.0,11.999,2.072,6.888,48.546,0.327
2023-12-12 00:15:00,0.0,0.0,1.326,0.0,11.724,2.072,6.674,49.752,0.566
2023-12-12 00:30:00,0.0,0.0,1.538,0.0,12.44,2.072,6.517,47.18,0.665
2023-12-12 00:45:00,0.0,0.0,1.353,0.0,12.827,2.072,6.362,44.35,1.584
2023-12-12 01:00:00,0.0,0.0,1.26,0.0,12.579,2.071,6.147,45.028,1.723
2023-12-12 01:15:00,0.0,0.0,1.219,0.0,12.646,2.071,5.919,45.098,1.967
2023-12-12 01:30:00,0.0,0.0,1.405,0.0,13.072,2.072,5.758,43.525,1.713
2023-12-12 01:45:00,0.0,0.0,1.339,0.0,12.517,2.071,5.671,47.774,2.594
2023-12-12 02:00:00,0.0,0.0,2.342,0.0,13.305,2.072,5.838,45.783,3.207
2023-12-12 02:15:00,0.0,0.0,1.897,0.0,13.117,2.072,5.883,47.603,3.356
2023-12-12 02:30:00,0.0,0.0,2.126,0.0,13.471,2.072,6.045,46.121,3.371
2023-12-12 02:45:00,0.0,0.0,1.673,0.0,13.423,2.072,6.652,45.369,3.579
2023-12-12 03:00:00,0.0,0.0,1.395,0.0,13.696,2.072,7.617,43.345,3.416
2023-12-12 03:15:00,0.0,0.0,0.198,0.0,13.075,2.072,7.546,45.554,3.132
2023-12-12 03:30:00,0.0,0.0,0.276,0.0,12.795,2.071,7.126,46.619,2.668
2023-12-12 03:45:00,0.0,0.0,0.15,0.0,11.758,2.071,6.578,49.694,2.545
2023-12-12 04:00:00,0.0,0.0,0.728,0.0,12.073,2.071,6.295,48.072,2.887
2023-12-12 04:15:00,0.0,0.0,1.325,0.0,12.806,2.071,5.999,46.639,3.3
2023-12-12 04:30:00,0.0,0.0,0.947,0.0,12.348,2.071,6.192,48.615,3.241
2023-12-12 04:45:00,0.0,0.0,0.955,0.0,12.179,2.071,6.318,48.94,2.792
2023-12-12 05:00:00,0.0,0.0,0.977,0.0,11.656,2.071,6.467,50.267,2.834
2023-12-12 05:15:00,0.0,0.0,0.923,0.0,11.407,2.071,6.558,52.628,3.02
2023-12-12 05:30:00,0.0,0.0,0.898,0.0,11.619,2.071,6.374,52.275,2.879
2023-12-12 05:45:00,0.0,0.0,0.857,0.0,11.692,2.071,6.259,51.415,2.847
2023-12-12 06:00:00,0.0,0.0,0.729,0.0,11.428,2.071,5.973,52.072,2.439
2023-12-12 06:15:00,0.0,0.0,0.545,0.0,10.758,2.07,5.392,55.7,2.027
2023-12-12 06:30:00,0.0,0.0,0.555,0.0,9.352,2.07,4.963,63.075,1.694
2023-12-12 06:45:00,0.0,0.0,1.242,0.0,9.797,2.204,4.989,59.44,1.859
2023-12-12 07:00:00,0.0,0.91,1.728,0.0,10.205,3.074,4.885,58.509,2.267
2023-12-12 07:15:00,0.0,4.743,2.557,0.0,10.265,3.074,4.924,59.14,2.278
2023-12-12 07:30:00,0.0,34.485,7.099,0.0,9.65,3.074,5.558,62.956,2.463
2023-12-12 07:45:00,0.0,92.913,14.808,0.0,10.55,3.277,7.509,59.481,2.804
2023-12-12 08:00:00,0.0,142.747,22.041,0.0,12.06,4.407,10.932,55.177,2.736
2023-12-12 08:15:00,0.0,113.066,23.226,0.0,13.991,4.992,13.198,49.817,2.327
2023-12-12 08:30:00,0.0,122.715,24.909,0.0,14.855,4.084,14.424,49.053,2.593
2023-12-12 08:45:00,0.0,214.963,38.031,0.0,15.892,4.669,16.616,47.679,2.727
2023-12-12 09:00:00,0.0,254.711,44.351,0.0,17.891,5.061,20.21,45.34,2.493
2023-12-12 09:15:00,0.0,333.632,57.532,0.0,19.127,4.998,23.072,43.59,2.701
2023-12-12 09:30:00,0.0,363.313,63.977,0.0,20.111,4.48,26.031,42.872,2.729
2023-12-12 09:45:00,0.0,378.911,66.721,0.0,21.212,4.091,27.941,41.625,2.447
2023-12-12 10:00:00,0.0,477.83,83.275,0.0,21.873,3.757,29.326,40.941,3.596
2023-12-12 10:15:00,0.0,585.178,103.526,0.0,22.256,4.093,31.848,40.148,3.825
2023-12-12 10:30:00,0.0,654.461,118.097,0.0,22.927,3.758,34.76,38.993,3.503
2023-12-12 10:45:00,0.0,684.574,127.107,0.0,23.21,3.089,37.075,38.949,3.348
2023-12-12 11:00:00,0.0,711.308,134.746,0.0,23.552,3.089,38.133,38.138,3.139
2023-12-12 11:15:00,0.0,697.323,133.875,0.0,23.793,3.089,39.45,37.16,2.611
2023-12-12 11:30:00,0.0,694.997,135.026,0.0,23.884,1.884,38.884,36.403,2.609
2023-12-12 11:45:00,0.0,649.542,126.326,0.0,24.276,1.08,39.667,35.832,2.319
2023-12-12 12:00:00,0.0,789.838,155.184,0.0,24.665,0.496,40.951,34.759,2.172
2023-12-12 12:15:00,0.0,802.064,159.637,0.0,25.125,0.367,45.623,32.184,2.592
2023-12-12 12:30:00,0.0,701.133,142.48,0.0,25.155,1.885,44.711,32.008,2.35
2023-12-12 12:45:00,0.0,675.917,138.772,0.0,25.46,4.222,43.298,30.412,3.083
2023-12-12 13:00:00,0.0,655.89,133.301,0.0,25.553,5.069,42.662,28.805,2.85
2023-12-12 13:15:00,0.0,709.221,141.444,0.0,25.917,3.892,41.822,25.914,3.197
2023-12-12 13:30:00,0.0,709.639,141.972,0.0,26.233,3.694,44.626,24.691,3.143
2023-12-12 13:45:00,0.0,699.798,138.698,0.0,26.319,4.096,43.617,24.153,3.115
2023-12-12 14:00:00,0.0,678.66,134.893,0.0,26.567,5.277,42.88,23.444,3.923
2023-12-12 14:15:00,0.0,547.44,107.97,0.0,26.364,6.879,41.268,24.774,3.428
2023-12-12 14:30:00,0.0,621.022,122.351,0.0,26.352,4.02,39.099,24.732,3.096
2023-12-12 14:45:00,0.0,590.975,117.819,0.0,26.377,3.09,39.358,23.358,3.307
2023-12-12 15:00:00,0.0,510.366,102.505,0.0,26.669,2.488,39.2,23.289,2.78
2023-12-12 15:15:00,0.0,290.241,58.025,0.0,15.89,1.251,22.005,14.973,1.525
2023-12-12 15:30:00,0.0,379.209,76.07,0.0,21.283,1.668,28.931,20.062,2.623
2023-12-12 15:45:00,0.0,373.097,75.136,0.0,26.325,1.884,34.186,24.994,2.572
2023-12-12 16:00:00,0.0,351.996,70.646,0.0,26.411,2.152,32.296,25.011,3.088
2023-12-12 16:15:00,0.0,276.043,54.566,0.0,26.284,2.553,31.199,25.722,2.532
2023-12-12 16:30:00,0.0,280.201,47.268,0.0,26.185,3.491,29.635,26.016,2.897
2023-12-12 16:45:00,0.0,214.724,31.561,0.0,25.964,4.094,28.016,26.523,3.044
2023-12-12 17:00:00,0.0,100.298,20.925,0.0,25.5,3.557,25.895,28.377,2.871
2023-12-12 17:15:00,0.0,73.848,16.221,0.0,24.885,1.346,23.61,30.736,2.477
2023-12-12 17:30:00,0.0,38.675,6.99,0.0,24.128,0.687,22.041,33.706,2.193
2023-12-12 17:45:00,0.0,3.232,1.294,0.0,23.062,0.101,19.552,36.052,2.225
2023-12-12 18:00:00,0.0,0.0,0.161,0.0,21.711,0.099,17.588,39.481,2.382
2023-12-12 18:15:00,0.0,0.0,0.01,0.0,20.707,0.099,16.384,43.093,2.711
2023-12-12 18:30:00,0.0,0.0,0.025,0.0,19.973,0.099,15.246,45.461,2.373
2023-12-12 18:45:00,0.0,0.0,0.107,0.0,19.363,0.098,14.181,47.394,2.358
2023-12-12 19:00:00,0.0,0.0,0.191,0.0,18.717,0.098,13.479,49.386,2.559
2023-12-12 19:15:00,0.0,0.0,0.813,0.0,18.208,0.098,13.292,50.552,3.27
2023-12-12 19:30:00,0.0,0.0,1.434,0.0,18.889,1.751,14.297,46.148,3.088
2023-12-12 19:45:00,0.0,0.0,1.059,0.0,18.96,1.138,14.856,45.457,3.007
2023-12-12 20:00:00,0.0,0.0,0.532,0.0,18.388,0.487,14.643,47.202,2.811
2023-12-12 20:15:00,0.0,0.0,0.512,0.0,17.963,0.098,14.421,48.382,2.735
2023-12-12 20:30:00,0.0,0.0,0.469,0.0,17.639,0.098,13.848,49.358,2.513
2023-12-12 20:45:00,0.0,0.0,0.533,0.0,17.195,0.098,13.1,51.004,2.34
2023-12-12 21:00:00,0.0,0.0,0.603,0.0,16.854,0.098,12.579,52.233,2.287
2023-12-12 21:15:00,0.0,0.0,0.767,0.0,16.533,0.097,12.325,53.414,2.691
2023-12-12 21:30:00,0.0,0.0,0.89,0.0,16.41,0.097,12.343,54.053,2.809
2023-12-12 21:45:00,0.0,0.0,0.845,0.0,16.387,0.097,12.11,53.724,2.853
2023-12-12 22:00:00,0.0,0.0,0.963,0.0,16.467,0.097,12.356,52.759,2.973
2023-12-12 22:15:00,0.0,0.0,1.0,0.0,16.806,0.097,13.021,51.351,2.691
2023-12-12 22:30:00,0.0,0.0,0.48,0.0,16.259,0.097,12.732,53.161,2.757
2023-12-12 22:45:00,0.0,0.0,0.449,0.0,15.839,0.097,12.028,53.704,2.453
